Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
Q86Y07	Cal33-HSC6	-1.48745730079815	0.378253767606372	-3.93243221398938	6	0.0076912091971828	0.0243185800236644	NA	0.208333333333333	0.208333333333333
Q86Y82	Cal33-HSC6	-2.8027969402371	0.193588557615084	-14.478112625902	6	6.8052987438616e-06	0.000328304109097808	NA	0.15625	0.15625
Q86Y91	Cal33-HSC6	0.600126269944646	0.523183869712494	1.14706569656751	6	0.29502830488748	0.393808439025322	NA	0.571428571428571	0.571428571428571
Q86YC2	Cal33-HSC6	1.47932510074245	0.279014512076928	5.30196472481182	6	0.00182638449467554	0.00902982644572502	NA	0.3125	0.3125
Q86YD1	Cal33-HSC6	1.0853089197916	0.231173577837225	4.69477926476438	6	0.00334421655576334	0.0134955456445506	NA	0.291666666666667	0.291666666666667
Q86YF9	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q86YL5	Cal33-HSC6	-0.0865312696019437	0.416015064032228	-0.20800032759208	6	0.84210940867051	0.887545963987721	NA	0.541666666666667	0.208333333333333
Q86YP4	Cal33-HSC6	-0.975202943429609	0.283693397774696	-3.43752428177442	6	0.013842876454335	0.036976274018962	NA	0.506944444444444	0.229166666666667
Q86YS7	Cal33-HSC6	0.288946803136092	0.219076338551117	1.31893204463371	6	0.235292862304547	0.329741405623978	NA	0.485	0.245
Q86YT6	Cal33-HSC6	-0.31172987788577	0.38384754385139	-0.812118985464863	5	0.453636480001135	0.553914583499829	NA	0.125	0
Q86YV5	Cal33-HSC6	0.018310110402899	0.282412884579666	0.0648345433323666	6	0.95041191662753	0.966191424821857	NA	0.527777777777778	0.305555555555556
Q86Z02	Cal33-HSC6	-0.0667505245611559	0.2592931810861	-0.257432626193864	4	0.809545663011539	0.85919779700958	NA	0.5	0.25
Q8IU60	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q8IU68	Cal33-HSC6	-1.16322872754562	0.668843603125159	-1.73916401698462	3	0.180388228431467	0.266646294951621	NA	0.375	0
Q8IU81	Cal33-HSC6	0.06561019307162	0.202877237371477	0.323398494191267	6	0.75736802985204	0.81598213962107	NA	0.0576923076923077	0.0576923076923077
Q8IUD2	Cal33-HSC6	-1.11281127322409	0.26415386060863	-4.21273900998491	6	0.00560612177871733	0.0194020562428652	NA	0.573529411764706	0.279411764705882
Q8IUF8	Cal33-HSC6	1.84584247573198	0.208605268300468	8.8484940518055	6	0.000115833016200551	0.00160372297294842	NA	0	0
Q8IUW5	Cal33-HSC6	-0.524100573125569	0.207639387538845	-2.52409034402262	6	0.0450375996875574	0.0915122638195167	NA	0.125	0.125
Q8IV32	Cal33-HSC6	0.146974300683246	0.35363529485256	0.415609818427552	6	0.692149937038155	0.76441394364533	NA	0.5	0.5
Q8IV36	Cal33-HSC6	0.0266479841995796	0.384515095807091	0.0693028296942306	3	0.949109425538443	0.965175474581412	NA	0.625	0.0416666666666667
Q8IV50	Cal33-HSC6	0.202339235575225	0.322196391606046	0.627999694740926	6	0.553140390729037	0.642773359153742	NA	0.208333333333333	0.208333333333333
Q8IV56	Cal33-HSC6	-1.1323946951639	0.476323397481571	-2.37736525468018	3	0.0978503700007116	0.166162974977208	NA	0.5	0.125
Q8IV63	Cal33-HSC6	0.630815821943519	0.259967611609256	2.42651697278223	6	0.0514053510413097	0.101535135059262	NA	0	0
Q8IVD9	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q8IVF2	Cal33-HSC6	-3.20733806076993	0.326244481743671	-9.83108754400303	6	6.38234478085309e-05	0.00109254762270087	NA	0.5	0.423076923076923
Q8IVH2	Cal33-HSC6	0.583466915890066	0.262803371937212	2.22016525735243	6	0.0681824201666617	0.125850913513421	NA	0.675	0.475
Q8IVH8	Cal33-HSC6	-0.488253829145611	0.586984990863786	-0.831799512330143	2	0.493020997863988	0.589477603153938	NA	0.5	0
Q8IVL1	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5625	0.0625
Q8IVT2	Cal33-HSC6	-1.26010671178126	0.0943479181696853	-13.3559567208992	6	1.09024313301731e-05	0.000394469788128081	NA	0.461309523809524	0.294642857142857
Q8IVT5	Cal33-HSC6	0.00287988329171823	0.220710196329283	0.0130482566714845	6	0.990012339745672	0.992137731185598	NA	0.375	0.375
Q8IW50	Cal33-HSC6	-1.54569276627373	0.108514805468954	-14.2440725907761	6	7.48621864365973e-06	0.000340516002305894	NA	0.333333333333333	0.333333333333333
Q8IW93	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q8IWA0	Cal33-HSC6	0.778715336419747	0.33647046827732	2.31436458720035	6	0.0599095580119311	0.114359731840521	NA	0	0
Q8IWA4	Cal33-HSC6	0.301386130662665	0.316391453261528	0.952573552653902	6	0.377587372966033	0.479098607706061	NA	0	0
Q8IWA5	Cal33-HSC6	-0.0905800562063694	0.330792797977735	-0.273827171450287	6	0.793399990928644	0.844878117430368	NA	0	0
Q8IWB7	Cal33-HSC6	0.368090266258811	0.231246852518693	1.59176335699123	4	0.186651681729403	0.274249632960969	NA	0.25	0
Q8IWB9	Cal33-HSC6	-1.81486035345586	0.147485931159918	-12.305311694361	6	1.75559939297187e-05	0.000537483506463697	NA	0.70625	0.25625
Q8IWC1	Cal33-HSC6	-0.641533853781581	0.161465465370763	-3.97319545890799	6	0.00734009418730741	0.0234647187674566	NA	0.421875	0.234375
Q8IWE2	Cal33-HSC6	-0.0950030025188654	0.13514320464502	-0.702980240615198	1	0.609928215242716	0.694074781872142	NA	0.8125	0
Q8IWE5	Cal33-HSC6	-0.982558766554927	0.344592968294116	-2.85136046570833	4	0.0463320387242669	0.0936642611416292	NA	0.25	0
Q8IWI9	Cal33-HSC6	-0.251599216392864	0.139098192910932	-1.80878853367973	6	0.120476991698478	0.194819066311809	NA	0.175	0.175
Q8IWJ2	Cal33-HSC6	-1.16039635884411	0.487774499263069	-2.37896068900124	6	0.0548458474621341	0.10700317298985	NA	0.375	0.375
Q8IWS0	Cal33-HSC6	-1.45754809643439	0.3142369236066	-4.63837310939029	6	0.00354650652610866	0.0141150959739125	NA	0.3984375	0.1796875
Q8IWT6	Cal33-HSC6	-0.186677890475851	0.343909529496655	-0.542811043209741	6	0.606819195800551	0.692017306385729	NA	0.0625	0.0625
Q8IWV7	Cal33-HSC6	-0.722091351955603	0.517551880116767	-1.39520573626878	5	0.221757274713188	0.314790531737311	NA	0.375	0.25
Q8IWW6	Cal33-HSC6	3.00639094790295	0.338253126993804	8.8879915896772	6	0.000112966037081996	0.00160279537858309	NA	0.486111111111111	0.486111111111111
Q8IWX8	Cal33-HSC6	-1.44653250972399	0.32447786675545	-4.45803137264274	6	0.00429205063713134	0.0161344618992045	NA	0.5	0.333333333333333
Q8IWY8	Cal33-HSC6	-1.28091145059638	0.332357768185723	-3.85401387663851	6	0.0084206172734449	0.026006303908721	NA	0.5625	0.3125
Q8IWZ3	Cal33-HSC6	0.962548696971205	0.265354966429442	3.62740034574461	6	0.0109993098938816	0.0311304912907726	NA	0.0416666666666666	0.0416666666666667
Q8IWZ8	Cal33-HSC6	0.0650054979226386	0.471237358444396	0.137946401654632	6	0.894795824614715	0.926513790430326	NA	0.1	0.1
Q8IX01	Cal33-HSC6	-0.967672911618007	0.654990762160793	-1.47738406023573	4	0.213634091236066	0.305643373646403	NA	0.625	0
Q8IX03	Cal33-HSC6	0.0127019309611969	0.516279920362386	0.0246027987148544	5	0.981323486954324	0.985968438770138	NA	0.125	0
Q8IX12	Cal33-HSC6	0.739190052425125	0.244055029382878	3.02878434545789	6	0.023134066140257	0.05468364260622	NA	0.3125	0.3125
Q8IX15	Cal33-HSC6	0.448207725709408	0.410646868245325	1.09146753663209	6	0.316945464257793	0.416661584722053	NA	0.375	0.375
Q8IX21	Cal33-HSC6	0.394129167000725	0.258276110447909	1.52599931258534	5	0.187532541155441	0.27531639830345	NA	0.25	0.125
Q8IX90	Cal33-HSC6	1.963393106013	0.286948278432136	6.84232404787663	6	0.000479073500207594	0.00364921058531335	NA	0.291666666666667	0.291666666666667
Q8IXJ6	Cal33-HSC6	0.894211798388935	0.216284526767961	4.13442335312448	6	0.00611664744888252	0.0206282510188686	NA	0.5	0.5
Q8IXJ9	Cal33-HSC6	-0.263992911089641	0.274932721814533	-0.960209135337946	6	0.374030288806679	0.475604009409132	NA	0.1875	0.1875
Q8IXK0	Cal33-HSC6	2.21076539340684	0.554237814934455	3.98883896738133	1	0.156377322027973	0.237937624115387	NA	0.625	0
Q8IXM2	Cal33-HSC6	0.746600264237868	0.157511346653413	4.73997765939162	6	0.00319150485248754	0.0130446103341724	NA	0.383928571428571	0.3125
Q8IXQ3	Cal33-HSC6	1.24003904493953	0.539861555033466	2.29695749470928	3	0.105281752309253	0.176151917684004	NA	0.775	0.275
Q8IXQ4	Cal33-HSC6	1.1352239921413	0.483451680657598	2.3481643307086	6	0.0572017946983467	0.110516088786126	NA	0.166666666666667	0.166666666666667
Q8IXS8	Cal33-HSC6	-0.225393953381251	0.303278567787277	-0.743191169180621	5	0.490788945647054	0.587249907155287	NA	0.5	0.375
Q8IXT5	Cal33-HSC6	-1.32712956626623	0.158136271132881	-8.39231604968761	6	0.000155852736402728	0.00184065259376348	NA	0.357142857142857	0.214285714285714
Q8IXZ2	Cal33-HSC6	-0.674329908890495	0.101534423017359	-6.6413920407585	6	0.000562493045222379	0.00407040421815467	NA	0.431818181818182	0.25
Q8IY17	Cal33-HSC6	-1.02807979660833	0.152709592066661	-6.73225422643748	5	0.00109635368617989	0.00638497572576218	NA	0.589285714285714	0.214285714285714
Q8IY18	Cal33-HSC6	0.232297258732209	0.350449330205768	0.662855479266616	6	0.532046434842036	0.626029507958995	NA	0.208333333333333	0.208333333333333
Q8IY26	Cal33-HSC6	-2.46055825565673	0.252873801099863	-9.73038031205543	6	6.7674181488897e-05	0.00113407680979289	NA	0.3125	0.3125
Q8IY33	Cal33-HSC6	1.75113527806777	0.309438105880515	5.65908091081694	6	0.00130806896874303	0.00723212937281482	NA	0.5625	0.5625
Q8IY57	Cal33-HSC6	-1.8769971782372	0.245866741138203	-7.63420529978119	6	0.00026355695139868	0.0024975382833478	NA	0.55	0.35
Q8IY63	Cal33-HSC6	-2.70634297876945	0.236325915097883	-11.4517401853644	6	2.66100744736875e-05	0.000667137615151345	NA	0.541666666666667	0.475
Q8IY67	Cal33-HSC6	-0.251022269562754	0.193981122202586	-1.29405514677143	6	0.243221111335994	0.33832067212486	NA	0.107142857142857	0.107142857142857
Q8IY81	Cal33-HSC6	-1.23704569903646	0.497028725890855	-2.48888169757035	6	0.0472336898127903	0.0949444876034876	NA	0.53125	0.28125
Q8IY92	Cal33-HSC6	-0.2757550177194	0.194558655412629	-1.41733616083318	6	0.206159650221838	0.297465576221214	NA	0.308823529411765	0.25
Q8IYA6	Cal33-HSC6	-0.680086348625376	0.649526159078381	-1.04704997500079	2	0.404961676952685	0.505646266438176	NA	0.5	0
Q8IYB1	Cal33-HSC6	-0.07096544626103	0.33178721618324	-0.213888428485554	3	0.84434633060841	0.88902073963531	NA	0.5	0.125
Q8IYB3	Cal33-HSC6	-1.25049165100014	0.112486680702372	-11.1167975016421	6	3.15752375050771e-05	0.000739773173702793	NA	0.358695652173913	0.217391304347826
Q8IYB7	Cal33-HSC6	0.458009121946172	0.401077032802183	1.14194801618588	6	0.296990938707772	0.395656547634119	NA	0.208333333333333	0.208333333333333
Q8IYH5	Cal33-HSC6	-0.338666390678088	0.204627128359678	-1.65504150594738	6	0.148997476978072	0.228740581821687	NA	0.3125	0.0625
Q8IYJ3	Cal33-HSC6	-1.21670202216421	0.179914786930479	-6.76265716077221	6	0.000510323029956794	0.00380758848665545	NA	0.1875	0.1875
Q8IYL3	Cal33-HSC6	-1.8621836814936	0.157338361078871	-11.8355350133597	3	0.00129675223875858	0.00720568783282255	NA	0.375	0
Q8IYP9	Cal33-HSC6	-0.100487463420382	0.0964702547376607	-1.04164194127657	5	0.345300759070462	0.44565772877193	NA	0.5625	0
Q8IYU2	Cal33-HSC6	1.08994033357115	0.325570808475798	3.34778274094613	3	0.044131452104887	0.0901890523119129	NA	0.6875	0
Q8IYW5	Cal33-HSC6	1.12841912953739	0.304504112933599	3.70575989488673	6	0.0100197723588489	0.0291617506312384	NA	0.375	0.375
Q8IZ21	Cal33-HSC6	0.324322576412679	0.180722096687037	1.79459281603135	6	0.122869013026389	0.197983267953453	NA	0.3625	0.3625
Q8IZ69	Cal33-HSC6	-0.852760318381168	0.27952457153591	-3.05075261790219	6	0.0224901901522698	0.0535592860469911	NA	0	0
Q8IZ73	Cal33-HSC6	0.434745249453551	0.272597130431182	1.59482694761273	6	0.161861567829364	0.245179463353327	NA	0.0416666666666666	0.0416666666666667
Q8IZA0	Cal33-HSC6	0.516367650113456	0.222274602317157	2.32310684500367	5	0.0677906807219104	0.125345834737841	NA	0.125	0
Q8IZD2	Cal33-HSC6	-1.31047726860928	0.509846759603466	-2.57033558402629	2	0.123860242970986	0.199177279605869	NA	0.75	0
Q8IZH2	Cal33-HSC6	1.05880478931301	0.183842521416883	5.75930302278681	6	0.00119436319491317	0.00676664130356502	NA	0.525	0.525
Q8IZL8	Cal33-HSC6	-0.560326202134893	0.173904350722993	-3.22203671044102	6	0.0180907620816506	0.0456064817640345	NA	0.40625	0.239583333333333
Q8IZP0	Cal33-HSC6	0.557721927554005	0.0627662526492059	8.88569739332784	6	0.000113130303422304	0.00160279537858309	NA	0.166666666666667	0.166666666666667
Q8IZT6	Cal33-HSC6	-2.12317221267734	0.505872789973026	-4.19704766645098	6	0.00570445818645227	0.0196144652976933	NA	0	0
Q8IZU3	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q8IZW8	Cal33-HSC6	0.0446155499401662	0.740061792101792	0.0602862496298546	6	0.953885538338351	0.969103878133155	NA	0.45	0.25
Q8N0Y2	Cal33-HSC6	0.116443310883486	0.229085530757626	0.508296226734126	6	0.629387854905056	0.711540556980213	NA	0.375	0.375
Q8N0Z3	Cal33-HSC6	0.499204920848614	0.380433215831717	1.31220119609492	5	0.246460841387178	0.340743082491001	NA	0.5	0.375
Q8N108	Cal33-HSC6	-0.363986741852804	0.880587580500991	-0.413345304785836	5	0.696483610626897	0.768134331914112	NA	0.125	0
Q8N122	Cal33-HSC6	0.477112813968928	0.17555896650663	2.71767841576414	6	0.0347497498279534	0.0749107674016274	NA	0.296875	0.046875
Q8N136	Cal33-HSC6	-3.60352727403428	0.525327904609245	-6.85957711824711	3	0.00634323698302697	0.0211400569634309	NA	0.375	0
Q8N137	Cal33-HSC6	0.157399314389159	0.115862717314715	1.3584983853056	6	0.22315880822445	0.316356921365383	NA	0.75	0.0833333333333333
Q8N157	Cal33-HSC6	-2.16064456305902	0.30303987066804	-7.1299019442424	6	0.000383208737170238	0.00315280780142128	NA	0	0
Q8N163	Cal33-HSC6	0.325555188145734	0.373407635385089	0.871849307018038	6	0.416808876912304	0.516500532723354	NA	0.375	0.152777777777778
Q8N1F7	Cal33-HSC6	-1.23928717961602	0.230409062540914	-5.37863904288034	6	0.00169784168165865	0.00852670018044345	NA	0.375	0.221153846153846
Q8N1F8	Cal33-HSC6	-1.34899697019132	0.0981031783841006	-13.7507978070765	6	9.19834086321458e-06	0.00036609396635594	NA	0.277777777777778	0.277777777777778
Q8N1G0	Cal33-HSC6	0.393044432152994	0.102720093012313	3.8263636706976	6	0.0086959332170875	0.0264643520423942	NA	0.44	0.28
Q8N1G1	Cal33-HSC6	-2.30857071018799	0.256620886141943	-8.99603592246608	6	0.000105533222548804	0.00152521694732223	NA	0.5	0.5
Q8N1G4	Cal33-HSC6	-1.57184883102546	0.522892619309788	-3.00606429117374	5	0.0298903287980634	0.0669540962033369	NA	0.541666666666667	0.416666666666667
Q8N201	Cal33-HSC6	-1.47848822680019	0.142149481877848	-10.4009399631206	6	4.62688007341061e-05	0.000913020981300347	NA	0.517857142857143	0.232142857142857
Q8N271	Cal33-HSC6	-0.826850726550678	0.27966895281114	-2.956533852755	6	0.0253968075346811	0.0589383638414174	NA	0.701923076923077	0.240384615384615
Q8N2M8	Cal33-HSC6	-1.13973506855225	0.297363133837032	-3.83280554601926	6	0.00863090648297504	0.0263478487457263	NA	0.375	0.298076923076923
Q8N2R0	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q8N302	Cal33-HSC6	0.545601714238758	0.201412600738548	2.70887577161569	3	0.0732340277847563	0.132664027594073	NA	0.375	0
Q8N350	Cal33-HSC6	-0.510036927410206	0.269785102096734	-1.89053036452446	6	0.107572977092835	0.17908043563485	NA	0	0
Q8N357	Cal33-HSC6	-0.249501653192177	0.168447396391903	-1.48118438477788	6	0.189062466103447	0.276897374458775	NA	0	0
Q8N3D4	Cal33-HSC6	-0.897613957528743	0.134381609160729	-6.67958929153124	6	0.000545426403977922	0.00397488946351142	NA	0.270833333333333	0.270833333333333
Q8N3E9	Cal33-HSC6	-0.454304301095726	0.423723441795386	-1.07217174289618	5	0.332642355439236	0.433537969594158	NA	0.4375	0.3125
Q8N3F8	Cal33-HSC6	0.947808175138688	0.171523773047003	5.52581230170908	6	0.00147891219322593	0.00788753169720498	NA	0.6	0.44
Q8N3U4	Cal33-HSC6	-1.08310692260245	0.551291493162507	-1.9646719313392	6	0.0970644745643507	0.165092567848767	NA	0.325	0.325
Q8N3V7	Cal33-HSC6	3.14998720922121	0.650569295715506	4.84189344619593	6	0.00287524473688139	0.0121812541165025	NA	0.375	0.375
Q8N3X1	Cal33-HSC6	-0.275040139019978	0.208721370991837	-1.31773827334018	6	0.235667985697775	0.330121806626359	NA	0.578125	0.265625
Q8N3Z6	Cal33-HSC6	0.944393061122924	0.256230480162918	3.6857170954933	5	0.0142087959803407	0.0377490533036707	NA	0.541666666666667	0.125
Q8N488	Cal33-HSC6	-1.17955072999279	0.245638630763785	-4.80197567591512	6	0.00299468988098495	0.0124804876715394	NA	0.625	0.425
Q8N4C8	Cal33-HSC6	0.23811955051372	0.117642823252801	2.02408905133149	6	0.0893926554196218	0.154856482511467	NA	0.347222222222222	0.291666666666667
Q8N4N3	Cal33-HSC6	1.58599315186472	0.342520168005366	4.63036428219862	6	0.00357633372613142	0.0141278493598045	NA	0	0
Q8N4S9	Cal33-HSC6	1.13572116476558	0.188922316783459	6.01157758438528	6	0.000954825847961471	0.00576849116201911	NA	0.53125	0.53125
Q8N4X5	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0.0833333333333333
Q8N554	Cal33-HSC6	2.5892084870754	0.191974676366715	13.487239755151	4	0.000174866974503196	0.00195360156778308	NA	0.25	0
Q8N556	Cal33-HSC6	-0.594496615639423	0.0777183138348274	-7.64937614193343	6	0.000260689876450559	0.0024975382833478	NA	0.541666666666667	0.351190476190476
Q8N565	Cal33-HSC6	-0.233624659127483	0.365698478984509	-0.638845039159649	6	0.546521628266598	0.637875683431396	NA	0	0
Q8N573	Cal33-HSC6	1.17973793743834	0.405769861813361	2.90740650911371	6	0.0270717623979824	0.0617011392091452	NA	0.416666666666667	0.0833333333333333
Q8N594	Cal33-HSC6	-0.654664680458417	0.0222286606770759	-29.4513776591841	1	0.0216076577966611	0.0520414390503547	NA	0.625	0
Q8N5F7	Cal33-HSC6	-1.36727208777839	0.376778242457857	-3.62885096246321	6	0.0109802393945213	0.0311304912907726	NA	0.5375	0.3375
Q8N5G2	Cal33-HSC6	-0.248147456532241	0.222489401633641	-1.11532259384134	6	0.307380332486605	0.406099161260311	NA	0.34375	0.34375
Q8N5I9	Cal33-HSC6	0.757082627158139	0.229382407486583	3.30052611904173	6	0.0163971191735519	0.0423769703316471	NA	0.5625	0.4375
Q8N5J2	Cal33-HSC6	-2.38439842153401	0.569283819674341	-4.18841769101748	2	0.0525504006195523	0.103604009642511	NA	0.5	0
Q8N5L8	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q8N5P1	Cal33-HSC6	-0.366401789151635	0.253392656392662	-1.44598424582539	3	0.243957294924193	0.338922508517793	NA	0.75	0.166666666666667
Q8N5S9	Cal33-HSC6	0.150743168489225	0.150430459953945	1.00207875808779	6	0.354990930124423	0.456292295121577	NA	0.375	0.375
Q8N5Y2	Cal33-HSC6	-0.440526089493176	0.329091095209059	-1.33861443201107	5	0.238334360080359	0.333124057285278	NA	0.7125	0.2375
Q8N612	Cal33-HSC6	0.20010423100794	0.298471159043114	0.67043070978605	6	0.527530905515153	0.62205265523833	NA	0.5625	0.3125
Q8N655	Cal33-HSC6	-0.181050315833241	0.256525136636484	-0.705780019093424	6	0.506789262693017	0.60299589402637	NA	0.464285714285714	0.178571428571429
Q8N684	Cal33-HSC6	-0.0937547500050234	0.246783294251215	-0.37990719870035	6	0.717098398477317	0.785578660625626	NA	0.410714285714286	0.125
Q8N697	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q8N6H7	Cal33-HSC6	1.79212510424087	0.342887424865478	5.22656993018613	6	0.00196368249284351	0.00943041486759236	NA	0.125	0.125
Q8N6N3	Cal33-HSC6	-0.390026430000563	0.238491587821611	-1.6353886254986	6	0.153084415570877	0.233662885511828	NA	0.15	0.15
Q8N6S5	Cal33-HSC6	-2.05995853198139	0.108604763033522	-18.9674787223243	6	1.38798974180787e-06	0.000153739791840006	NA	0.5	0.277777777777778
Q8N6T3	Cal33-HSC6	-0.142126537568255	0.336813397446306	-0.421974121712044	6	0.687745598279861	0.760340966987179	NA	0.40625	0.15625
Q8N6T7	Cal33-HSC6	0.379305049634187	0.186856276273869	2.02992940455611	6	0.0886724577539371	0.15369249073954	NA	0.390625	0.265625
Q8N720	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q8N7B6	Cal33-HSC6	-1.13153301002646	0.412505788804568	-2.74307183253262	3	0.0711545785301291	0.129619108293539	NA	0.375	0
Q8N7R7	Cal33-HSC6	1.12902908417063	0.243688724001782	4.63307889519902	6	0.00356619210442721	0.0141278493598045	NA	0.426724137931034	0.288793103448276
Q8N7W2	Cal33-HSC6	-1.80710395102531	0.28362040041567	-6.37155842237318	5	0.00140858627446461	0.00764044071191705	NA	0.125	0
Q8N884	Cal33-HSC6	2.09516576887629	0.454026027872735	4.61463801688384	5	0.00576332185988004	0.0197316309697399	NA	0.25	0.125
Q8N8A6	Cal33-HSC6	-3.11068847191238	0.1899273714146	-16.3783052897728	6	3.29962650580384e-06	0.000238772972601805	NA	0.236111111111111	0.236111111111111
Q8N8E2	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q8N8K9	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0.166666666666667
Q8N8Q3	Cal33-HSC6	-0.707264236190254	0.604819288943155	-1.16938108476353	2	0.362756594539048	0.463118282683372	NA	0.5	0
Q8N8S7	Cal33-HSC6	1.34588662000992	0.322400228462352	4.17458333211786	6	0.0058486250736598	0.0198953229001419	NA	0.458333333333333	0.191666666666667
Q8N9M1	Cal33-HSC6	-0.257917613117924	0.143191066000143	-1.80121302482424	6	0.121747723360312	0.19627582338189	NA	0.5375	0.2375
Q8N9Q2	Cal33-HSC6	-1.35374788325689	0.281631664318114	-4.80680283779376	6	0.00297995134303841	0.0124516602050319	NA	0.45	0.25
Q8N9T8	Cal33-HSC6	-1.17087848134939	0.0805223857150481	-14.5410306829815	6	6.63470960793333e-06	0.000326374474703182	NA	0.195652173913043	0.108695652173913
Q8NAV1	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q8NAX2	Cal33-HSC6	-1.0343761039015	0.424554765212793	-2.43637850439166	5	0.0589158559063008	0.112801013352773	NA	0.583333333333333	0.458333333333333
Q8NB78	Cal33-HSC6	-0.875847201619217	0.199714569774254	-4.38549477190987	6	0.00464053178511614	0.0170420452177737	NA	0.09375	0.09375
Q8NBN3	Cal33-HSC6	1.40095746771793	0.149248594033432	9.38673812501119	4	0.000717673643449324	0.00481321094566441	NA	0.25	0
Q8NBP7	Cal33-HSC6	-1.47645513593875	0.498155595049381	-2.96384332648595	3	0.0593605292138939	0.113447734103864	NA	0.375	0
Q8NBU5	Cal33-HSC6	0.657244294561328	0.18016606579744	3.64799159959604	6	0.0107320086479683	0.0306463816458575	NA	0.333333333333333	0.333333333333333
Q8NBZ0	Cal33-HSC6	0.594581873084855	0.540184257532848	1.10070196380852	2	0.385795847761419	0.487256635966821	NA	0.84375	0.09375
Q8NC44	Cal33-HSC6	-1.15535445033919	0.418738483634106	-2.75913128478715	6	0.0328917992630833	0.0717803213527465	NA	0.333333333333333	0
Q8NC51	Cal33-HSC6	0.614725361849651	0.125443710431959	4.9004079976021	6	0.00270977308595888	0.0117108066375723	NA	0.448863636363636	0.3125
Q8NC56	Cal33-HSC6	-1.06621599005499	0.178929842975354	-5.95884941452641	6	0.000999970784720805	0.00597745964543508	NA	0.416666666666667	0.305555555555556
Q8NC74	Cal33-HSC6	-1.66269068959265	0.203743009741022	-8.1607250806106	6	0.000182172192416896	0.00199048109910633	NA	0.3125	0.3125
Q8NCA9	Cal33-HSC6	-2.33990438364459	0.316683828770398	-7.38877129511109	4	0.00178898331507238	0.00887246553767983	NA	0.625	0
Q8NCD3	Cal33-HSC6	0.856639511259316	0.180903338703651	4.73534384383379	6	0.0032067928506152	0.0130902928671267	NA	0.294642857142857	0.223214285714286
Q8NCF5	Cal33-HSC6	2.72114626250712	0.324348758680351	8.38956891211302	6	0.00015613806893322	0.00184065259376348	NA	0.569444444444444	0.347222222222222
Q8NCH0	Cal33-HSC6	-1.39273089525943	1.11142974935116	-1.25309844915748	3	0.298946377900754	0.397264301851419	NA	0.375	0
Q8NCN4	Cal33-HSC6	-0.447291072646629	0.269129804720737	-1.66199010589244	6	0.147577738916594	0.227538771882909	NA	0.410714285714286	0.267857142857143
Q8NCP5	Cal33-HSC6	1.24933508208114	0.230751598610383	5.4141990330936	6	0.00164174367551673	0.00836340847367167	NA	0.1875	0.1875
Q8ND25	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q8ND56	Cal33-HSC6	1.39098374695314	0.199118536674711	6.98570695718556	6	0.000428204750602346	0.00340850981479467	NA	0.375	0.232142857142857
Q8ND76	Cal33-HSC6	2.22216798366734	0.118005979804024	18.8309777805985	6	1.44855331507543e-06	0.000153739791840006	NA	0.25	0.25
Q8ND82	Cal33-HSC6	-0.241320681768818	0.105803974404024	-2.28082813644892	6	0.0627284113065416	0.118673358051116	NA	0.166666666666667	0.166666666666667
Q8NDC0	Cal33-HSC6	0.463043621545497	0.253537870785555	1.82632921902679	6	0.117584679290075	0.191503641360409	NA	0	0
Q8NDD1	Cal33-HSC6	0.572960043852664	0.360078072020601	1.59121059673937	6	0.162667004177116	0.24616527628324	NA	0	0
Q8NDF8	Cal33-HSC6	1.20080829650313	0.277280305882254	4.33066565143305	6	0.00492510841567584	0.0176486222166991	NA	0.75	0.333333333333333
Q8NDI1	Cal33-HSC6	-0.591687863672752	0.31822801286521	-1.85932048641918	6	0.112329518678868	0.184359374986348	NA	0.482142857142857	0.339285714285714
Q8NDT2	Cal33-HSC6	0.255394585971321	0.141618914084662	1.80339319519596	6	0.121380669758118	0.195783207958383	NA	0.391666666666667	0.225
Q8NDV7	Cal33-HSC6	0.499573124693636	0.27972825665309	1.78592299065872	5	0.134167560781043	0.212004721353271	NA	0.75	0.1875
